customer_ID,0
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001404030d4c78b76bf02e809387611bdf6b708a42c5890ecc057970b51bff87,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001cdb20ffadc532a456ed4d8af7f8d6b9e1924dc867440d6b79e0eb6dd60739,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
001f781c7913e962b9fcb8e7001663f0a31e0646b857f0f57643942de49d80a5,1
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
00521fa5628406bc9af8b458e5bdcdab361926591c5827b2d9e145400ea189f8,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
005d1a21e0a9da122ea3a5b0918a2a3b9647df5ca20e095f899ca8f827d7de00,0
007aa50174f682c5bba1117140860ae4a8e9a41909bf442e1f6c8ece558f3d19,1
007aa50174f682c5bba1117140860ae4a8e9a41909bf442e1f6c8ece558f3d19,1
007aa50174f682c5bba1117140860ae4a8e9a41909bf442e1f6c8ece558f3d19,1
007aa50174f682c5bba1117140860ae4a8e9a41909bf442e1f6c8ece558f3d19,1
007aa50174f682c5bba1117140860ae4a8e9a41909bf442e1f6c8ece558f3d19,1
007aa50174f682c5bba1117140860ae4a8e9a41909bf442e1f6c8ece558f3d19,1
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00856d41d5de2dbc363cb457377f7b11220e5cc50ec983454097c969ce58b255,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00888d8e89835c90473e11f60affb259a98216e4bb3158307c7210f8639d9bac,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00a0778eb2980d0fa97a0a7a4b32bb534d00437d30693b089a58fe2d485b8846,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00ac85ef4e29a76433e9db70b0e006c6e6004f6a888711decb2669417856768e,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00af1be023898e07e372870ccad1bf6605974333a605efd27b8ccf670fd9a2f1,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
00da19c2b70e99eda27a319d5e3ae330c137f4493eebff38e93f916962d1599a,0
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
013f5d304e5524e85fb5271ddde2ccccddd29687e6ac21f59ebf7b818ed41783,1
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01a279b5e7dafb8970911f74da31f0a1837af0709dfc49afcfd50962b5e0dc9a,0
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01c35d50459b50a25bf1c95795fe2a01440f8368d09599c5e55a9692042758b7,1
01d4f2e694aed5af2d90d6460ee8fdd8d65655416a47c9aab8c198372646ad14,0
01f9b881d98b005ad324a7edbb608022182bce27bac0ed56a2ae6ce7ad539fc0,0
01f9b881d98b005ad324a7edbb608022182bce27bac0ed56a2ae6ce7ad539fc0,0
01f9b881d98b005ad324a7edbb608022182bce27bac0ed56a2ae6ce7ad539fc0,0
01f9b881d98b005ad324a7edbb608022182bce27bac0ed56a2ae6ce7ad539fc0,0
01f9b881d98b005ad324a7edbb608022182bce27bac0ed56a2ae6ce7ad539fc0,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
020eac76b66ad374c26b553554bc5d4278a218f83906064619647c0a6b99c011,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
0213f55f92d93649644bfab2440fd58babf9a1a58d6efcf19e89dea6aea1b0ad,0
